1.999437	3.14837012185852
4.242866	3.51240660667601
6.219581	3.85498111815712
8.154429	4.21114032138503
10.16985	4.60917347889738
12.24053	5.07134320349277
14.22828	5.52541392769978
16.17874	5.93916412949008
18.19725	6.37038429014376
20.21851	6.80971998661987
22.18639	7.24683479596029
24.21629	7.68986480355685
26.23697	8.14482899463018
28.21516	8.58573262000287
30.22432	9.0360346213285
32.19537	9.48622082929304
34.1787	9.93692087995978
36.18605	10.3952931200678
38.23003	10.8682925197377
40.57159	11.4147095595448
42.19857	11.7853960547567
44.2083	12.2365769600181
46.16289	12.6798012733467
48.20237	13.1489079677627
50.21705	13.6095862315742
52.19093	14.0607839919498
54.19797	14.5000037193802
56.22415	14.9765756905801
58.21189	15.4444360809917
60.2241	15.9261575341479
62.23935	16.411870811192
64.18118	16.870399221759
66.18147	17.3545090840739
68.21906	17.8366583476968
70.22076	18.321432939549
72.17981	18.7972893040724
74.25488	19.2915328677914
76.18068	19.7525872545272
78.21384	20.2378630249415
80.16705	20.7039942218941
82.1795	21.1921271397165
84.17853	21.6837394480533
86.60289	22.2856113894709
88.18884	22.6599964456617
90.19321	23.145787738254
92.19582	23.639153192597
94.15956	24.1218361552819
96.20039	24.6170030653647
98.192	25.1069913004613
100.2418	25.6131704979112
102.2162	26.081127459343
104.1777	26.5751402974493
106.1971	27.0738567311365
108.2045	27.5648194843714
110.2934	28.0811316728478
112.1913	28.546814469138
114.189	29.0404797545359
116.1671	29.5347509660254
118.2318	30.0351315120418
120.1474	30.5121557501345
122.2173	31.0242354706447
124.213	31.5080397630896
126.1783	32.0032245393354
128.1604	32.4811052823975
130.1142	32.9686708830652
132.2378	33.4804247724227
134.218	33.9739450299217
136.2139	34.4628685464997
138.194	34.9561546167612
140.2448	35.4486111073224
142.1714	35.9246922246332
144.2141	36.4415016216866
146.2677	36.9630999511236
148.1165	37.4351115131333
150.1933	37.9443939676346
152.1779	38.4400924692028
154.2155	38.9479994005695
156.16	39.4315724154986
158.1825	39.9316189590431
160.1981	40.4352821562787
162.1913	40.9394815539991
164.1984	41.4392609493561
166.1978	41.935204542362
168.2213	42.4341772275902
170.2338	42.927989495113
172.1714	43.4053341186413
174.1975	43.9063781095424
176.1371	44.3988896006833
178.1747	44.8941472357596
180.2201	45.3972213197509
182.2233	45.893470289761
184.1686	46.3574859580874
186.1912	46.8609137788035
188.1678	47.3375726880966
190.1999	47.8340770406553
192.1693	48.3212442426016
194.2325	48.8313389851261
196.193	49.3049594263248
198.1913	49.7906233087424
200.1771	50.2763360757376
202.2184	50.7842178777772
204.1964	51.2608613757595
206.2042	51.7561889867583
208.1483	52.2429737153586
210.1806	52.7412674544374
212.1951	53.2179016093348
214.1541	53.7061145206952
216.197	54.1979047230447
218.226	54.6869301252953
220.2226	55.1633090769007
222.1968	55.6491328242096
224.536	56.2382070708528
226.1736	56.5959670746048
228.2238	57.0803792327568
230.2165	57.5676504801181
232.1293	58.0392816587459
234.1909	58.531202378182
236.1908	59.0064485564724
238.1584	59.4854134091276
240.2485	59.9875824088742
242.2516	60.4667737133556
244.1519	60.9184648109336
246.1606	61.4057401805551
248.1613	61.8799210489349
250.1798	62.3546248346067
252.1669	62.8304146912127
254.2473	63.3225454087703
256.2116	63.7760109933255
258.1731	64.2360710625439
260.1538	64.6980116376762
262.1423	65.1695582854647
264.2175	65.6606614572675
266.2661	66.1565560917995
268.2007	66.5992445764794
270.184	67.0682850105351
272.1732	67.5319568547275
274.1935	68.0024106536238
276.1998	68.4524710973334
278.2108	68.9179388612939
280.1986	69.3733267255025
282.1754	69.8263922627665
284.1957	70.2835771519331
286.1831	70.7526303109277
288.1566	71.1937438623131
290.21	71.6541193077387
292.2056	72.1317632779293
294.1627	72.567360044674
296.2158	73.0249682265994
298.1865	73.4661572309562
299.9786	73.9199271892984
