300.0021	66.5256860221403
296.5356	65.8691740375599
293.2818	65.1820616826118
290.4147	64.5508471419051
287.4983	63.9107004316042
284.7407	63.3602379360994
281.7095	62.9583394566381
278.4846	62.3066900380017
275.5456	61.6870543027254
272.6196	61.1012088196699
269.6901	60.5611518502725
266.7593	60.0788954483129
263.6036	59.4912003076421
260.67	58.9101508755679
257.7183	58.3489208592715
254.7121	57.7850045060001
251.6956	57.2427663739677
248.6827	56.6770953879077
245.6862	56.1110245533409
242.6324	55.5456017849822
239.719	55.0058148701945
236.7	54.4399793467412
233.6513	53.8679830250565
230.6184	53.2965309064512
227.6497	52.7507232335916
224.7209	52.2124323446543
221.6771	51.6426358740468
218.6691	51.0915519722375
215.6531	50.5297293934359
212.7221	49.9968900228728
209.6438	49.4284694544484
206.7176	48.8823882341214
203.6465	48.3122319730686
200.7064	47.7631506404563
197.675	47.2087243805482
194.7129	46.6504783065105
191.6253	46.0912579715354
188.7272	45.5565692870897
185.6729	44.9876322957771
182.7188	44.4503607708036
179.7332	43.8983564718828
176.6592	43.3261502795612
173.711	42.7896526640359
170.6362	42.2201507135379
167.7743	41.6739936000462
164.7022	41.1032996508038
161.6812	40.5438713079182
158.7494	39.9906447433613
155.6535	39.4086429112964
152.6816	38.8525129309056
149.6724	38.2772441856955
146.7409	37.7229321512159
143.7078	37.1508176920227
140.6862	36.5807056834275
137.6967	36.0136322475587
134.6964	35.4385814204476
131.7258	34.869664733339
128.7219	34.3026685865954
125.6952	33.732240766951
122.741	33.159589615524
119.6737	32.5765153281341
116.7149	32.0008733853862
113.6691	31.4026243765641
110.7337	30.8344521714027
107.6759	30.2319977216466
104.7132	29.6448210531839
101.7117	29.0419508503068
98.66823	28.451365570673
95.74425	27.8597863439882
92.77676	27.252861253331
89.72015	26.6361303718502
86.73881	26.0433367536715
83.71306	25.4252708344067
80.71642	24.8120914473704
77.69082	24.1926588296766
74.70204	23.5686724371676
71.71931	22.9480993870206
68.71462	22.3120867724695
65.73158	21.691687315315
62.71987	21.0332173498551
59.7522	20.4022436973042
56.69127	19.7324390592964
53.72773	19.0808497475464
50.70678	18.4152254259067
47.2824	17.6839191665492
44.70319	17.0591862087736
41.72807	16.3696926173988
38.74467	15.6526426255968
35.69832	14.9328052491769
32.74841	14.2040615563986
30.00024	13.4665073092547
30.00115	13.4626358760167
28.59869	13.3172326390905
27.83006	12.9313883454971
26.88408	12.6815645638344
25.86267	12.4139446316098
24.62326	12.1217868791801
23.98849	11.9110088610757
22.87698	11.622672335148
21.85327	11.3433925865685
20.86815	11.0730191551728
19.87941	10.7995279621483
18.88193	10.5196479419092
17.88101	10.2411268523213
16.85492	9.94748133013275
15.87718	9.66852712755338
14.87726	9.38069600264686
13.88055	9.09071300361378
12.84421	8.78376361232701
11.63489	8.42517243130573
10.86401	8.1975658580897
9.878084	7.8966637937408
8.882588	7.59883381242274
7.861283	7.29660946762451
6.895589	7.01221719436667
5.89161	6.70382703661956
4.84228	6.39857010791894
3.863823	6.1134888403542
2.872048	5.83195924135912
2.001238	5.60564633885942
