0 1.32836831451351
10 1.34213672589123
20 1.33825593833802
30 1.30962286189616
40 1.2694558992314
50 1.29256669306062
60 1.33092513551827
70 1.35113676016527
80 1.33958536625481
90 1.30602346920507
100 1.26786265280907
110 1.28725112939534
120 1.3228896674593
130 1.34137704189629
140 1.33239195930624
150 1.30152687986856
160 1.2599087092719
170 1.2916810496425
180 1.33086234659643
190 1.3456326001158
200 1.33522990848431
210 1.30393772470447
220 1.26422770277968
230 1.29080502005319
240 1.3208597776963
250 1.33274398777372
260 1.31787756795547
270 1.28268053057297
280 1.2453037646447
290 1.27755842673397
300 1.31744281679952
310 1.33852931211283
320 1.3337923935801
330 1.3083966625196
340 1.27048593346082
350 1.30329127479974
360 1.32900164192976
