0.514316 -0.00107366394112837
2004.613 0.187733033524121
4008.815 0.361407876805669
6013.942 0.511467974925048
8019.067 0.634119514854184
10023.48 0.732338239302262
12028.92 0.809425183973835
14032.19 0.869860316162442
16038.55 0.918622785500136
18043.88 0.956538838920687
20049.22 0.989833333333333
22054.55 1.01718233851186
24060.91 1.0408023984737
26066.25 1.06235322976288
28071.58 1.08232215862633
30077.43 1.09735663668575
32081.22 1.11315930771327
34088.09 1.12884982284001
36094.97 1.14211515399291
38100.82 1.15498460070864
40106.66 1.16765630962115
42112.52 1.17914731534478
44118.36 1.18968629054238
46124.2 1.20057549741074
48130.05 1.21234900517852
50136.93 1.22112796402289
